"","Lake","Temperature","Depth","Taxa_lake","Taxa","size","count","data_type"
"835","lake Hijkermeer",16.4125,1040.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",147.292023,19,"downcore"
"836","lake Hijkermeer",16.4125,1040.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",89.642426,33,"downcore"
"837","lake Hijkermeer",16.4125,1040.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",66.20167567,26,"downcore"
"838","lake Hijkermeer",16.4125,1040.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",114.890709,28,"downcore"
"839","lake Hijkermeer",16.4125,1040.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",104.882599,37,"downcore"
"840","lake Hijkermeer",16.4737,1048.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",116.1188407,52,"downcore"
"841","lake Hijkermeer",16.4737,1048.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",98.511417,28,"downcore"
"842","lake Hijkermeer",16.4737,1048.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",93.2401845,40,"downcore"
"843","lake Hijkermeer",16.4737,1048.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",132.4569165,19,"downcore"
"844","lake Hijkermeer",16.4737,1048.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",86.366234,19,"downcore"
"845","lake Hijkermeer",16.4737,1048.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",72.838772,26,"downcore"
"846","lake Hijkermeer",16.4737,1048.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",119.500509,14,"downcore"
"847","lake Hijkermeer",16.4737,1048.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",216.403474,45,"downcore"
"848","lake Hijkermeer",16.4737,1048.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",73.940427,52,"downcore"
"849","lake Hijkermeer",16.4737,1048.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",100.86041,59,"downcore"
"850","lake Hijkermeer",16.4737,1048.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",60.486351,28,"downcore"
"851","lake Hijkermeer",16.4737,1048.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",116.4078092,33,"downcore"
"852","lake Hijkermeer",16.4815,1103.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",54.2235105,52,"downcore"
"853","lake Hijkermeer",16.4815,1103.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",724.789906,33,"downcore"
"854","lake Hijkermeer",16.4815,1103.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",86.460266,26,"downcore"
"855","lake Hijkermeer",16.4815,1103.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",117.1863816,59,"downcore"
"856","lake Hijkermeer",16.4815,1103.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",55.6285248,28,"downcore"
"857","lake Hijkermeer",16.4815,1103.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",95.55071813,52,"downcore"
"858","lake Hijkermeer",16.4815,1103.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",126.897469,14,"downcore"
"859","lake Hijkermeer",16.4939,1095.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",103.7185135,40,"downcore"
"860","lake Hijkermeer",16.4939,1095.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",62.23575067,33,"downcore"
"861","lake Hijkermeer",16.4939,1095.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",53.263443,28,"downcore"
"862","lake Hijkermeer",16.4939,1095.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",92.2147065,52,"downcore"
"863","lake Hijkermeer",16.4939,1095.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",163.4805525,28,"downcore"
"864","lake Hijkermeer",16.4939,1095.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",71.0610555,52,"downcore"
"865","lake Hijkermeer",16.4939,1095.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",139.2559956,59,"downcore"
"866","lake Hijkermeer",16.4939,1095.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",160.911957,14,"downcore"
"867","lake Hijkermeer",16.5572,1053.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",168.477783,52,"downcore"
"868","lake Hijkermeer",16.5838,1050.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",119.6884728,59,"downcore"
"869","lake Hijkermeer",16.5838,1050.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",156.576462,52,"downcore"
"870","lake Hijkermeer",16.5838,1050.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",92.901934,33,"downcore"
"871","lake Hijkermeer",16.5838,1050.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",267.482174,45,"downcore"
"872","lake Hijkermeer",16.5838,1050.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",75.854044,52,"downcore"
"873","lake Hijkermeer",16.5952,1106.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",77.24897812,52,"downcore"
"874","lake Hijkermeer",16.5952,1106.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",73.07620757,28,"downcore"
"875","lake Hijkermeer",16.5952,1106.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",46.86848783,52,"downcore"
"876","lake Hijkermeer",16.5952,1106.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",123.6017804,59,"downcore"
"877","lake Hijkermeer",16.5952,1106.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",30.453368,26,"downcore"
"878","lake Hijkermeer",16.5952,1106.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",39.9317954,19,"downcore"
"879","lake Hijkermeer",16.5952,1106.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",81.98890167,45,"downcore"
"880","lake Hijkermeer",16.5952,1106.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",64.40197367,37,"downcore"
"881","lake Hijkermeer",16.789,1109.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",87.796906,40,"downcore"
"882","lake Hijkermeer",16.789,1109.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",102.0184697,52,"downcore"
"883","lake Hijkermeer",16.789,1109.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",145.906265,28,"downcore"
"884","lake Hijkermeer",16.789,1109.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",147.589544,19,"downcore"
"885","lake Hijkermeer",16.789,1109.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",114.214561,52,"downcore"
"886","lake Hijkermeer",16.789,1109.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",230.6531485,45,"downcore"
"887","lake Hijkermeer",16.789,1109.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",152.8319504,59,"downcore"
"888","lake Hijkermeer",16.789,1109.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",134.264801,26,"downcore"
"889","lake Hijkermeer",16.789,1109.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",209.454865,19,"downcore"
"890","lake Hijkermeer",16.8068,1084.5,"Micropsectra radialis.lake Hijkermeer","Micropsectra radialis",128.2068615,7,"downcore"
"891","lake Hijkermeer",16.8068,1084.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",141.911926,19,"downcore"
"892","lake Hijkermeer",16.8068,1084.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",221.1153622,45,"downcore"
"893","lake Hijkermeer",16.8068,1084.5,"Orthocladiinae Diamesinae.lake Hijkermeer","Orthocladiinae Diamesinae",186.725891,5,"downcore"
"894","lake Hijkermeer",16.8068,1084.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",99.3914795,40,"downcore"
"895","lake Hijkermeer",16.8068,1084.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",94.40125123,52,"downcore"
"896","lake Hijkermeer",16.8068,1084.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",129.071602,14,"downcore"
"897","lake Hijkermeer",16.8068,1084.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",93.83230557,33,"downcore"
"898","lake Hijkermeer",16.8068,1084.5,"Tanypodinae.lake Hijkermeer","Tanypodinae",48.684761,19,"downcore"
"899","lake Hijkermeer",16.8068,1084.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",140.5981257,59,"downcore"
"900","lake Hijkermeer",16.8068,1084.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",150.120552,19,"downcore"
"901","lake Hijkermeer",16.8068,1084.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",101.892326,28,"downcore"
"902","lake Hijkermeer",16.8068,1084.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",60.380146,26,"downcore"
"903","lake Hijkermeer",16.8068,1084.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",57.106804,28,"downcore"
"904","lake Hijkermeer",16.8068,1084.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",80.4522625,37,"downcore"
"905","lake Hijkermeer",16.8068,1084.5,"Heterotrissocladius marcidus.lake Hijkermeer","Heterotrissocladius marcidus",181.439819,4,"downcore"
"906","lake Hijkermeer",16.8068,1084.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",91.960978,52,"downcore"
"907","lake Hijkermeer",16.8738,1044.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",172.261002,40,"downcore"
"908","lake Hijkermeer",16.8738,1044.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",75.03537,37,"downcore"
"909","lake Hijkermeer",16.8738,1044.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",133.326828,19,"downcore"
"910","lake Hijkermeer",16.8738,1044.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",123.881569,59,"downcore"
"911","lake Hijkermeer",16.8738,1044.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",107.318542,52,"downcore"
"912","lake Hijkermeer",16.8738,1044.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",246.863281,28,"downcore"
"913","lake Hijkermeer",16.8738,1044.5,"Tanytarsus spp.lake Hijkermeer","Tanytarsus spp",96.790771,28,"downcore"
"914","lake Hijkermeer",16.8802,1042.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",150.687454,33,"downcore"
"915","lake Hijkermeer",16.8802,1042.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",59.388622,14,"downcore"
"916","lake Hijkermeer",16.8802,1042.5,"Paratanytarsus austriacus.lake Hijkermeer","Paratanytarsus austriacus",106.641144,40,"downcore"
"917","lake Hijkermeer",16.9948,1113.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",104.175743,59,"downcore"
"918","lake Hijkermeer",16.9948,1113.5,"Stictochironomus rosenschoeldi.lake Hijkermeer","Stictochironomus rosenschoeldi",81.223518,19,"downcore"
"919","lake Hijkermeer",16.9948,1113.5,"Chaoborus mandible.lake Hijkermeer","Chaoborus mandible",34.354485,26,"downcore"
"920","lake Hijkermeer",16.9948,1113.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",213.769791,14,"downcore"
"921","lake Hijkermeer",16.9948,1113.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",68.847015,52,"downcore"
"922","lake Hijkermeer",16.9948,1113.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",205.1796694,45,"downcore"
"923","lake Hijkermeer",16.9948,1113.5,"Corynoneura spp.lake Hijkermeer","Corynoneura spp",121.54631,19,"downcore"
"924","lake Hijkermeer",17.644,1096.5,"Microtendipes pedellus.lake Hijkermeer","Microtendipes pedellus",133.5758641,59,"downcore"
"925","lake Hijkermeer",17.644,1096.5,"Psectrocladius spp.lake Hijkermeer","Psectrocladius spp",93.345238,28,"downcore"
"926","lake Hijkermeer",17.644,1096.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",132.6236115,33,"downcore"
"927","lake Hijkermeer",17.644,1096.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",80.1687395,52,"downcore"
"928","lake Hijkermeer",17.644,1096.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",95.79364,52,"downcore"
"929","lake Hijkermeer",17.644,1096.5,"Dicrotendipes spp.lake Hijkermeer","Dicrotendipes spp",214.421616,14,"downcore"
"930","lake Hijkermeer",17.644,1096.5,"Limnophyes type.lake Hijkermeer","Limnophyes type",71.143486,37,"downcore"
"931","lake Hijkermeer",18.326,1099.5,"Micropsectra insignilobus.lake Hijkermeer","Micropsectra insignilobus",89.6549605,52,"downcore"
"932","lake Hijkermeer",18.326,1099.5,"Pseudochironomus spp.lake Hijkermeer","Pseudochironomus spp",165.372025,33,"downcore"
"933","lake Hijkermeer",18.326,1099.5,"Chironomus spp.lake Hijkermeer","Chironomus spp",198.456207,45,"downcore"
"934","lake Hijkermeer",18.326,1099.5,"Tanytarsus lugens.lake Hijkermeer","Tanytarsus lugens",91.022915,52,"downcore"
"935","lake Peleaga",10.6028,8.5,"Orthocladiinae Diamesinae.lake Peleaga","Orthocladiinae Diamesinae",445.046112,12,"downcore"
"936","lake Peleaga",10.6028,8.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",121.300213,16,"downcore"
"937","lake Peleaga",10.6028,8.5,"Microtendipes pedellus.lake Peleaga","Microtendipes pedellus",137.935131,12,"downcore"
"938","lake Peleaga",10.6028,8.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",334.0165558,16,"downcore"
"939","lake Peleaga",10.6028,8.5,"Tanypodinae.lake Peleaga","Tanypodinae",156.0243841,14,"downcore"
"940","lake Peleaga",10.6028,8.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",62.327316,14,"downcore"
"941","lake Peleaga",10.6028,8.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",197.1177406,15,"downcore"
"942","lake Peleaga",10.6028,8.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",133.7833061,16,"downcore"
"943","lake Peleaga",10.6028,8.5,"Tanytarsus spp.lake Peleaga","Tanytarsus spp",256.0286785,9,"downcore"
"944","lake Peleaga",10.6028,8.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",115.088631,15,"downcore"
"945","lake Peleaga",10.6028,8.5,"Chaoborus mandible.lake Peleaga","Chaoborus mandible",31.238567,10,"downcore"
"946","lake Peleaga",11.2654,10.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",270.0319084,16,"downcore"
"947","lake Peleaga",11.2654,10.5,"Chironomus spp.lake Peleaga","Chironomus spp",208.089401,11,"downcore"
"948","lake Peleaga",11.2654,10.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",129.8777378,16,"downcore"
"949","lake Peleaga",11.2654,10.5,"Pentaneurini spp.lake Peleaga","Pentaneurini spp",194.295227,8,"downcore"
"950","lake Peleaga",11.2654,10.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",129.3983153,15,"downcore"
"951","lake Peleaga",11.2654,10.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",157.6440746,16,"downcore"
"952","lake Peleaga",11.2654,10.5,"Chaoborus mandible.lake Peleaga","Chaoborus mandible",44.048805,10,"downcore"
"953","lake Peleaga",11.2654,10.5,"Tanytarsus spp.lake Peleaga","Tanytarsus spp",369.371124,9,"downcore"
"954","lake Peleaga",11.2654,10.5,"Tanypodinae.lake Peleaga","Tanypodinae",265.2033223,14,"downcore"
"955","lake Peleaga",11.2654,10.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",251.2594147,15,"downcore"
"956","lake Peleaga",11.3473,18.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",143.077752,16,"downcore"
"957","lake Peleaga",11.3473,18.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",218.725261,15,"downcore"
"958","lake Peleaga",11.3473,18.5,"Paratanytarsus austriacus.lake Peleaga","Paratanytarsus austriacus",269.244339,4,"downcore"
"959","lake Peleaga",11.3473,18.5,"Orthocladiinae Diamesinae.lake Peleaga","Orthocladiinae Diamesinae",719.974182,12,"downcore"
"960","lake Peleaga",11.3473,18.5,"Tanypodinae.lake Peleaga","Tanypodinae",206.696384,14,"downcore"
"961","lake Peleaga",11.3473,18.5,"Limnophyes type.lake Peleaga","Limnophyes type",102.315098,6,"downcore"
"962","lake Peleaga",11.3473,18.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",103.5562508,14,"downcore"
"963","lake Peleaga",11.3473,18.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",116.7348033,16,"downcore"
"964","lake Peleaga",11.3473,18.5,"Microtendipes pedellus.lake Peleaga","Microtendipes pedellus",123.99749,12,"downcore"
"965","lake Peleaga",11.3473,18.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",267.0964414,16,"downcore"
"966","lake Peleaga",11.3473,18.5,"Chaoborus mandible.lake Peleaga","Chaoborus mandible",110.4108315,10,"downcore"
"967","lake Peleaga",11.3473,18.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",203.7828014,15,"downcore"
"968","lake Peleaga",11.426,12.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",198.5206942,15,"downcore"
"969","lake Peleaga",11.426,12.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",138.7660618,15,"downcore"
"970","lake Peleaga",11.426,12.5,"Pentaneurini spp.lake Peleaga","Pentaneurini spp",232.7277477,8,"downcore"
"971","lake Peleaga",11.426,12.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",299.9580078,16,"downcore"
"972","lake Peleaga",11.426,12.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",124.6504367,16,"downcore"
"973","lake Peleaga",11.426,12.5,"Tanypodinae.lake Peleaga","Tanypodinae",293.6501065,14,"downcore"
"974","lake Peleaga",11.426,12.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",254.4189025,16,"downcore"
"975","lake Peleaga",11.426,12.5,"Microtendipes pedellus.lake Peleaga","Microtendipes pedellus",118.465897,12,"downcore"
"976","lake Peleaga",11.426,12.5,"Chironomus spp.lake Peleaga","Chironomus spp",116.835037,11,"downcore"
"977","lake Peleaga",11.426,12.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",205.401184,14,"downcore"
"978","lake Peleaga",11.426,12.5,"Tanytarsus spp.lake Peleaga","Tanytarsus spp",157.290675,9,"downcore"
"979","lake Peleaga",11.5713,22.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",115.0061668,14,"downcore"
"980","lake Peleaga",11.5713,22.5,"Chaoborus mandible.lake Peleaga","Chaoborus mandible",83.340588,10,"downcore"
"981","lake Peleaga",11.5713,22.5,"Chironomus spp.lake Peleaga","Chironomus spp",157.4474897,11,"downcore"
"982","lake Peleaga",11.5713,22.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",129.974179,16,"downcore"
"983","lake Peleaga",11.5713,22.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",122.0322877,16,"downcore"
"984","lake Peleaga",11.5713,22.5,"Pentaneurini spp.lake Peleaga","Pentaneurini spp",128.391525,8,"downcore"
"985","lake Peleaga",11.5713,22.5,"Orthocladiinae Diamesinae.lake Peleaga","Orthocladiinae Diamesinae",104.688309,12,"downcore"
"986","lake Peleaga",11.5713,22.5,"Tanytarsus spp.lake Peleaga","Tanytarsus spp",91.951859,9,"downcore"
"987","lake Peleaga",11.5713,22.5,"Limnophyes type.lake Peleaga","Limnophyes type",191.652496,6,"downcore"
"988","lake Peleaga",11.5713,22.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",137.294552,15,"downcore"
"989","lake Peleaga",11.5713,22.5,"Paratanytarsus austriacus.lake Peleaga","Paratanytarsus austriacus",149.896103,4,"downcore"
"990","lake Peleaga",11.5713,22.5,"Tanypodinae.lake Peleaga","Tanypodinae",200.0366249,14,"downcore"
"991","lake Peleaga",11.5713,22.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",232.6608594,16,"downcore"
"992","lake Peleaga",11.5713,22.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",262.9657276,15,"downcore"
"993","lake Peleaga",11.5908,20.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",181.296412,16,"downcore"
"994","lake Peleaga",11.5908,20.5,"Tanypodinae.lake Peleaga","Tanypodinae",240.5157203,14,"downcore"
"995","lake Peleaga",11.5908,20.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",224.3473802,15,"downcore"
"996","lake Peleaga",11.5908,20.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",113.1297778,15,"downcore"
"997","lake Peleaga",11.5908,20.5,"Orthocladiinae Diamesinae.lake Peleaga","Orthocladiinae Diamesinae",327.003052,12,"downcore"
"998","lake Peleaga",11.5908,20.5,"Chaoborus mandible.lake Peleaga","Chaoborus mandible",54.035519,10,"downcore"
"999","lake Peleaga",11.5908,20.5,"Microtendipes pedellus.lake Peleaga","Microtendipes pedellus",105.35437,12,"downcore"
"1000","lake Peleaga",11.5908,20.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",266.1363124,16,"downcore"
"1001","lake Peleaga",11.5908,20.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",136.7690706,16,"downcore"
"1002","lake Peleaga",11.5908,20.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",165.8490713,14,"downcore"
"1003","lake Peleaga",11.6211,14.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",166.4435353,16,"downcore"
"1004","lake Peleaga",11.6211,14.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",135.6807646,14,"downcore"
"1005","lake Peleaga",11.6211,14.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",200.6536293,15,"downcore"
"1006","lake Peleaga",11.6211,14.5,"Orthocladiinae Diamesinae.lake Peleaga","Orthocladiinae Diamesinae",161.117142,12,"downcore"
"1007","lake Peleaga",11.6211,14.5,"Pentaneurini spp.lake Peleaga","Pentaneurini spp",92.006783,8,"downcore"
"1008","lake Peleaga",11.6211,14.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",238.3446125,16,"downcore"
"1009","lake Peleaga",11.6211,14.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",144.2835005,15,"downcore"
"1010","lake Peleaga",11.6211,14.5,"Microtendipes pedellus.lake Peleaga","Microtendipes pedellus",63.906887,12,"downcore"
"1011","lake Peleaga",11.6211,14.5,"Tanypodinae.lake Peleaga","Tanypodinae",176.5436895,14,"downcore"
"1012","lake Peleaga",11.6211,14.5,"Chironomus spp.lake Peleaga","Chironomus spp",125.430901,11,"downcore"
"1013","lake Peleaga",11.6211,14.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",115.0860363,16,"downcore"
"1014","lake Peleaga",11.776,16.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",148.4998136,16,"downcore"
"1015","lake Peleaga",11.776,16.5,"Pentaneurini spp.lake Peleaga","Pentaneurini spp",577.395691,8,"downcore"
"1016","lake Peleaga",11.776,16.5,"Chironomus spp.lake Peleaga","Chironomus spp",180.769787,11,"downcore"
"1017","lake Peleaga",11.776,16.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",278.5907031,16,"downcore"
"1018","lake Peleaga",11.776,16.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",153.3246633,15,"downcore"
"1019","lake Peleaga",11.776,16.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",64.446474,14,"downcore"
"1020","lake Peleaga",11.776,16.5,"Orthocladiinae Diamesinae.lake Peleaga","Orthocladiinae Diamesinae",211.7219695,12,"downcore"
"1021","lake Peleaga",11.776,16.5,"Chaoborus mandible.lake Peleaga","Chaoborus mandible",357.750244,10,"downcore"
"1022","lake Peleaga",11.776,16.5,"Tanypodinae.lake Peleaga","Tanypodinae",205.6832932,14,"downcore"
"1023","lake Peleaga",11.776,16.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",163.9517992,16,"downcore"
"1024","lake Peleaga",11.776,16.5,"Microtendipes pedellus.lake Peleaga","Microtendipes pedellus",138.6156032,12,"downcore"
"1025","lake Peleaga",11.776,16.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",239.0855219,15,"downcore"
"1026","lake Peleaga",11.8362,2.5,"Tanytarsus spp.lake Peleaga","Tanytarsus spp",158.1036278,9,"downcore"
"1027","lake Peleaga",11.8362,2.5,"Psectrocladius spp.lake Peleaga","Psectrocladius spp",177.3498638,16,"downcore"
"1028","lake Peleaga",11.8362,2.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",229.8452478,15,"downcore"
"1029","lake Peleaga",11.8362,2.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",141.5567883,15,"downcore"
"1030","lake Peleaga",11.8362,2.5,"Orthocladiinae Diamesinae.lake Peleaga","Orthocladiinae Diamesinae",196.6742097,12,"downcore"
"1031","lake Peleaga",11.8362,2.5,"Microtendipes pedellus.lake Peleaga","Microtendipes pedellus",129.1999763,12,"downcore"
"1032","lake Peleaga",11.8362,2.5,"Tanypodinae.lake Peleaga","Tanypodinae",137.0404234,14,"downcore"
"1033","lake Peleaga",11.8362,2.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",124.5147966,16,"downcore"
"1034","lake Peleaga",11.8362,2.5,"Chironomus spp.lake Peleaga","Chironomus spp",113.7545367,11,"downcore"
"1035","lake Peleaga",11.8362,2.5,"Micropsectra insignilobus.lake Peleaga","Micropsectra insignilobus",127.3535789,14,"downcore"
"1036","lake Peleaga",11.8362,2.5,"Micropsectra radialis.lake Peleaga","Micropsectra radialis",292.7685056,16,"downcore"
"1037","lake Peleaga",11.8362,2.5,"Limnophyes type.lake Peleaga","Limnophyes type",141.270493,6,"downcore"
"1038","lake Peleaga",11.9594,28.5,"Chironomus spp.lake Peleaga","Chironomus spp",139.735291,11,"downcore"
"1039","lake Peleaga",11.9594,28.5,"Chaoborus mandible.lake Peleaga","Chaoborus mandible",81.637039,10,"downcore"
"1040","lake Peleaga",11.9594,28.5,"Tanytarsus lugens.lake Peleaga","Tanytarsus lugens",244.0095661,15,"downcore"
"1041","lake Peleaga",11.9594,28.5,"Corynoneura spp.lake Peleaga","Corynoneura spp",115.1172631,16,"downcore"
"1042","lake Peleaga",11.9594,28.5,"Heterotrissocladius marcidus.lake Peleaga","Heterotrissocladius marcidus",133.4712295,15,"downcore"
"1043","lake Peleaga",11.9594,28.5,"Tanypodinae.lake Peleaga","Tanypodinae",202.3958065,14,"downcore"
"1044","lake Peleaga",11.9594,28.5,"Tanytarsus spp.lake Peleaga","Tanytarsus spp",86.34488333,9,"downcore"
