Absolute.depth,taxa
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Limnophyes type
753.5,Limnophyes type
753.5,Limnophyes type
753.5,Blurry specimens
753.5,Blurry specimens
753.5,Blurry specimens
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Fragmented hc
753.5,Blurry specimens
753.5,Blurry specimens
753.5,Blurry specimens
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Limnophyes type
763.5,Limnophyes type
763.5,Limnophyes type
763.5,Microtendipes pedellus
763.5,Microtendipes pedellus
763.5,Microtendipes pedellus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra radialis
763.5,Micropsectra radialis
763.5,Micropsectra radialis
763.5,Acari spp
763.5,Acari spp
763.5,Acari spp
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Paratanytarsus austriacus
763.5,Paratanytarsus austriacus
763.5,Paratanytarsus austriacus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Fragmented hc
763.5,Fragmented hc
763.5,Fragmented hc
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Blurry specimens
763.5,Blurry specimens
763.5,Blurry specimens
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Pentaneurini spp
763.5,Pentaneurini spp
763.5,Pentaneurini spp
763.5,Limnophyes type
763.5,Limnophyes type
763.5,Limnophyes type
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Fragmented hc
763.5,Fragmented hc
763.5,Fragmented hc
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Tanypodinae
763.5,Tanypodinae
763.5,Tanypodinae
763.5,Microtendipes pedellus
763.5,Microtendipes pedellus
763.5,Microtendipes pedellus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Chaoborus mandible
763.5,Chaoborus mandible
763.5,Chaoborus mandible
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Tanytarsus lugens
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
763.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus th
668.5,Chaoborus th
668.5,Chaoborus th
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Corynoneura spp
668.5,Corynoneura spp
668.5,Corynoneura spp
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Pentaneurini spp
668.5,Pentaneurini spp
668.5,Pentaneurini spp
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Tanypodinae
668.5,Tanypodinae
668.5,Tanypodinae
668.5,Microtendipes pedellus
668.5,Microtendipes pedellus
668.5,Microtendipes pedellus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Tanypodinae
668.5,Tanypodinae
668.5,Tanypodinae
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,unsure
668.5,unsure
668.5,unsure
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Fragmented hc
668.5,Fragmented hc
668.5,Fragmented hc
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Corynoneura spp
668.5,Corynoneura spp
668.5,Corynoneura spp
668.5,Fragmented hc
668.5,Fragmented hc
668.5,Fragmented hc
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Fragmented hc
668.5,Fragmented hc
668.5,Fragmented hc
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,unsure
668.5,unsure
668.5,unsure
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Acari spp
668.5,Acari spp
668.5,Acari spp
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Micropsectra insignilobus
668.5,Tanytarsus lugens
668.5,Tanytarsus lugens
668.5,Tanytarsus lugens
668.5,Chaoborus mandible
668.5,Chaoborus mandible
668.5,Chaoborus mandible
673.5,Tanypodinae
673.5,Tanypodinae
673.5,Tanypodinae
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Blurry specimens
673.5,Blurry specimens
673.5,Blurry specimens
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus th
673.5,Chaoborus th
673.5,Chaoborus th
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Dicrotendipes spp
673.5,Dicrotendipes spp
673.5,Dicrotendipes spp
673.5,Particles
673.5,Particles
673.5,Particles
673.5,Background
673.5,Background
673.5,Background
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Particles
673.5,Particles
673.5,Particles
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Acari spp
673.5,Acari spp
673.5,Acari spp
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Blurry specimens
673.5,Blurry specimens
673.5,Blurry specimens
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Fragmented hc
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Chaoborus mandible
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
673.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Chaoborus mandible
675.5,Tanypodinae
675.5,Tanypodinae
675.5,Tanypodinae
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
675.5,Micropsectra insignilobus
690.5,Fragmented hc
690.5,Fragmented hc
690.5,Fragmented hc
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Chaoborus th
690.5,Chaoborus th
690.5,Chaoborus th
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Blurry specimens
690.5,Blurry specimens
690.5,Blurry specimens
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Mentum
690.5,Mentum
690.5,Mentum
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra radialis
690.5,Micropsectra radialis
690.5,Micropsectra radialis
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Paratanytarsus austriacus
690.5,Paratanytarsus austriacus
690.5,Paratanytarsus austriacus
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Acari spp
690.5,Acari spp
690.5,Acari spp
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Fragmented hc
690.5,Fragmented hc
690.5,Fragmented hc
690.5,Corynoneura spp
690.5,Corynoneura spp
690.5,Corynoneura spp
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Chaoborus mandible
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
690.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Blurry specimens
693.5,Blurry specimens
693.5,Blurry specimens
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Tanytarsus lugens
693.5,Tanytarsus lugens
693.5,Tanytarsus lugens
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Blurry specimens
693.5,Blurry specimens
693.5,Blurry specimens
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Blurry specimens
693.5,Blurry specimens
693.5,Blurry specimens
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Fragmented hc
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Chaoborus mandible
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Micropsectra insignilobus
693.5,Blurry specimens
693.5,Blurry specimens
693.5,Blurry specimens
